m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,sh1,sh2,sh3,s1_z,s2_z,s3_z,s4_z,s5_z,s6_z,s1_h,s6_h,n1_z,n2_z,n3_z,n4_z,n5_z,n6_z,n1_h,n2_h,n3_h,n4_h,n5_h,n6_h,d1_z,d2_z,d3_z,d4_z,d5_z,d6_z,d1_h,d2_h,d3_h,d4_h,d5_h,d6_h,mass,modal_frequency_1,modal_frequency_2,modal_frequency_3,bend_stress,tor_stress,steer_stress,brake_stress,bend_stiffness,tor_stiffness,life,bend_disp,tor_disp,steer_disp,brake_disp,source
1,1,1,1,2,1,2,2,1,2,2,1,2,11.84624009677641,13.916726370977907,7.904108821070477,12.7236996609908,11.95892317916583,13.629529953895997,10.387352624155747,15.339881129290127,11.698555277678125,13.16497706731081,13.074237501810945,16.889191021574913,16.8536782942621,9.084328984931187,10.375764814370873,11.15332127125582,12.095145967419374,15.40847811174288,17.566489336184148,18.008746402018648,20.186426567704796,13.224289220570611,14.79675532807017,10.610479231307744,10.913851509712336,12.308998581604014,7.023106402480487,2.889711498081767,2.2681484822223936,-31.725567471260195,59,44,50,59,57,48,35,33,3,5,8,7,7,3,5,6,7,5,9,4,13.188500321615308,14.434897111671606,14.873066190115402,16.39568565600522,13.086311911119132,12.939075135512196,12.89844966608801,18.431586465687698,16.19432679988546,16.783955937493083,15.989731475301227,13.93146466623363,0.4226455414766245,9.494605298848635,14.006761094694678,18.40086915580109,110.30949732064948,197.8625142552961,167.4383019354824,109.56240559332625,1851.478498066633,671197.4809435486,702217587.1832908,5.13540788582821,11.868131850597536,3.93336398304367,3.8265190872401584,1
2,2,1,2,2,1,1,2,2,1,2,1,1,9.899458551538329,10.252390795399432,11.182163002004271,9.274198917535205,10.769662961559398,14.701191446667279,14.111979964715683,10.964968904991656,14.493063664710458,13.834780317861087,14.329470951045174,7.4355381211808265,13.023201643114685,13.11006556566999,14.281908549457727,17.79591751448323,8.817267312523626,11.989909894640641,13.91312483307971,16.004249579049894,16.84987711631769,11.070937252753351,12.137259007875944,10.499077211215418,11.019634354014034,10.814259232118461,10.72552656910132,3.7772796566642293,1.612208685052503,15.736496078599874,38,48,55,57,29,45,34,35,3,7,7,5,7,3,5,7,7,6,5,5,15.159835369366903,19.069283491402626,14.51412668629298,14.918911849927365,13.755805262282088,14.106196909375614,12.388751410327954,16.915750988331467,16.36616816963744,13.290354553127614,14.780738629015215,11.570874157138121,0.37338931377743795,9.381273229902705,13.959878797177675,15.455311898764037,123.45570721714394,207.84882528599715,51.91683004105455,130.0324246608272,1817.2451137526718,556186.3237001513,464914713.1802961,4.567157529587634,14.242581880953914,3.7267954984769314,3.8207534889625188,1
2,1,2,2,1,1,2,1,2,1,1,1,2,12.190306527012208,12.607909660954249,15.010538785746313,12.978239316517454,14.494067261847139,13.718292316156374,15.64322087712825,14.070962635589003,12.10613312697293,12.587418801397662,14.809377981323852,9.981543359621586,10.155695263212392,13.202437076231222,13.500323443479493,12.331252850554664,16.21835096008023,12.644413729407887,19.952954300583343,18.636599924113426,16.514924736949556,14.102173977616385,13.280095000357719,13.845748928164102,12.278973391542278,12.620301250408643,12.095412630590019,-0.903381692403093,3.6814439088333284,-2.428434662404432,35,39,54,69,31,46,32,31,3,7,8,6,6,3,4,4,7,7,5,5,11.670893922522458,13.621732003853548,15.214144514978969,15.662047863671088,16.02780015221173,13.652769681574128,15.121657313019066,14.43277606182641,13.553562084013508,14.389921785491186,16.84443962681652,12.232275767169568,0.4610064688726132,9.685904260388247,14.272405670078708,17.22692813113902,129.12359301705806,170.45031564348332,115.15938717215892,151.67434423348064,1829.571934955213,587671.9884828973,50297906.590196975,5.288247834854808,12.86142633245116,4.136984160552704,3.5726717309542573,1
2,2,1,2,2,1,1,1,1,2,1,1,1,16.359902336380426,10.19892754819248,10.500952884167486,10.685622219529593,13.159636066582959,12.670415252631795,15.0706571966543,11.287041134413819,13.277780564402162,12.824240510640841,16.150634644456545,10.583653823015855,12.824983784398277,12.475869579091498,15.362871529595344,13.997337438645099,12.963876861267586,13.211923888119614,18.620163212265705,17.52850519211996,13.981917407896887,10.143002382128643,13.215251586106563,9.956300664739695,12.450740597553144,11.60794459363055,17.548024848875382,2.458020381452034,-1.5907374388000564,11.299343548622755,33,45,51,53,43,50,34,36,4,6,7,6,6,4,5,7,8,6,7,4,16.208048229801328,16.988814200951182,16.22245141447406,13.954635720398676,16.322129296627008,14.91691208373756,13.589461035341404,14.493964395070956,15.103846296047067,15.755193558410042,12.289642032053942,15.684989581881648,0.3710044990745509,9.618375565016459,14.87504243429107,17.51040418686599,134.1748353103708,166.36719006882228,100.76703398402623,127.09251518582782,1917.413292161974,611536.6031225878,713770221.8691999,5.114007250911921,13.47193623158522,2.839941277437063,4.121304705949467,1
1,1,2,1,1,2,2,2,1,2,2,1,1,11.888515269795997,9.095544716747069,12.129093133039198,11.714182646709414,15.676812348343141,12.970506981866887,12.592813632762459,13.223804933147486,14.023017353669369,12.81662627553254,13.45748306859058,14.253173078002828,11.799364304333757,13.780345377578449,12.414254696565397,17.77422357574013,15.246088120534052,11.303098139839786,15.788739098518098,16.488665326787466,20.55989963817062,11.81771378586638,12.071071254274806,11.386916136380082,12.491733669395012,11.621698398671889,10.484631207653106,-3.527412833664772,-2.9757904052999296,-2.514676518246283,34,47,54,40,74,60,35,36,3,6,7,6,5,4,3,6,6,7,6,5,15.175664557097635,13.482187774753877,14.634086488387322,15.820062528673326,12.253119228074059,9.504938512008273,10.534326407646738,14.902033051247463,13.440749652023278,15.174471073087929,14.904083678211405,14.361987140156316,0.4238135878801584,9.956211747365895,11.915866859440623,18.26839657662618,83.60870652817142,204.150226067256,124.67868107466958,147.06461985806123,1617.4311483710003,697934.318491008,605000162.8297768,5.833446924619814,13.551305728371053,3.3989570561157465,3.4590021724630944,1
1,2,2,1,2,1,1,2,1,2,2,1,1,11.306761453587638,10.905664828640468,13.981562380024316,15.161295553051076,13.221816306356981,15.998601062798906,14.969652307652566,14.430959910514238,13.898434431207159,15.157329967390893,12.085854388944961,16.19296076328513,15.516915602736214,14.137743733830327,13.293774418569766,12.981473822931552,11.48213300579517,12.555842162547778,18.13942426957468,17.398893423022322,13.623049112301365,12.11782340063694,8.885455463168856,12.937158336539209,10.231177753716214,11.693582941615844,8.214376459181882,4.823528884951437,-2.01440785278339,-2.7353566679661308,39,42,44,59,56,30,33,34,3,7,8,5,6,4,6,5,7,9,5,5,15.417629862396076,14.719432922988887,14.50389466966709,11.990698106298247,17.010670246632586,14.760814969432435,13.708487449012825,13.847855440362231,11.451656460771362,13.503666912071287,15.08419603964231,12.015854034728319,0.46584671659632076,9.678605863797843,13.49755770155405,17.515711698755943,111.84861524172547,165.61135721780752,121.35505237562401,136.0438120635922,1260.1545926801168,679678.0151668884,1703721830.218214,4.271463982014069,13.451827227748327,4.090549022128712,3.3385196086533746,1
1,1,1,2,1,1,1,1,1,2,2,2,2,11.773315159113576,10.089058717682455,11.599724665946798,12.075050840545948,8.643375129561015,12.745123937264351,14.09627827420631,11.71998841610595,8.629639289836557,10.33674444579702,12.750001906017118,11.229151457515314,14.213611737711313,12.917320045405631,12.674065833016856,17.35580206921505,11.762419551950378,13.18780280132301,15.273895437462158,13.215104721442302,15.804502607097211,12.60367509262266,12.395857994152932,11.844896567286165,12.77457101110296,11.029271938403628,9.882706913563146,-0.5312984096061968,4.303832437960531,-12.60692263778355,57,52,42,68,40,43,33,34,4,6,9,5,6,3,3,7,8,5,6,5,14.162784909320198,13.399579733061147,13.0039778043947,14.75509990524271,13.133906800653387,15.628304422632041,12.799711209373767,13.622841613205196,14.362847462512654,13.098810685410179,14.494246110772263,12.886603587089052,0.4530913450473061,10.04139501653788,14.33797078835707,15.9353659551901,155.32807382287803,214.20959141762398,123.47466917604834,127.9555912811604,1951.9890896692493,603220.627015028,72790158.01678668,6.3579667525456305,13.768948259877211,4.140889281075845,3.1204437062242762,1
2,1,1,1,2,2,1,1,2,2,2,2,2,13.544499010535642,11.836191730186979,12.944606091743744,11.251334885965267,11.347078061995425,11.618136013089835,14.636875656162427,14.637290871352032,11.74615666971872,14.064363878939156,10.514339029231792,12.225878316945236,14.9856743281713,13.61104501539143,13.191144902423417,17.05126325857492,12.618601889867715,14.342368768553301,18.211201442990415,16.95901785961153,20.701392378956992,15.748165238261226,9.816180801226402,10.60176343620475,12.621895343534929,12.15546364592584,10.876687188934097,-3.4943663583394358,-3.873319536152045,-8.388704085117823,44,47,41,42,61,53,33,35,3,5,7,6,5,4,5,6,7,8,8,4,17.17003680797011,14.535225240123989,16.59494028293953,15.865576555195144,16.29291036553216,13.510821043977955,13.049896935355822,17.83975079361344,11.8661484381133,17.423606331621137,15.464419130065211,11.78144918459035,0.4078390511444186,9.695699450900074,13.935016721297492,18.794662771354087,113.64756413755026,212.1298772051878,110.98751859558541,141.04429673772276,1749.4230230741136,666102.8201017535,1104221472.5466878,4.975474458850906,14.269774325675922,3.363932843142665,3.6512156288965514,1
1,1,2,1,2,1,1,2,1,1,2,1,2,12.408344804006529,10.945706182597478,12.111711424114926,16.448474017290756,12.71788411984268,18.466568384689232,13.11493837333019,10.972104492239772,16.976252979081035,10.85420576523148,9.564519848782544,11.857128887766414,15.08669966660124,13.700870818508461,10.11249144662228,14.713313583140565,13.748127931095183,14.758979225222793,18.16124086331071,17.16880285439187,15.565634229473805,11.461922181976822,12.140880888313596,12.473414427657751,12.702667731867596,11.514347295769412,12.686663344117996,2.4757894226198376,-0.38994867803710237,-4.164153992973071,46,54,60,57,56,31,33,29,3,6,6,5,6,3,6,6,9,5,7,6,10.73055250772676,14.073862908453131,16.05970038018883,15.5335020907528,11.818659867885366,12.974378055564753,14.080115230490053,13.741888890984843,11.093932415541042,12.94120911467987,17.4865535390058,15.004841738892814,0.4260135997421122,9.591314271237465,13.43929299118138,18.51917962541841,114.85027979116725,194.83667650725846,123.5935238722483,141.76870471018967,1729.3487427380303,681264.6745097341,792161236.2327082,4.546596572751122,15.723030299438326,4.618066807538821,3.7070255943219186,1
1,1,2,2,2,2,2,2,1,2,1,1,1,11.049666871036155,15.92441863118261,14.817170177940655,14.411980472864057,13.026050673661961,13.045535275129193,14.404774556957557,12.608631157115147,11.371791299261819,13.267470967066004,11.899773276737278,9.917482543928548,13.298430811786988,13.509268996807466,9.630304133946801,12.30407636035594,15.033090117080459,12.157376828580498,18.720651084759908,17.924598257627288,17.013966741796605,12.628799541448862,12.877653764733301,12.13643137839556,12.489549260010435,12.461460321108127,11.22604224415924,-0.9848461285435544,-5.222571668950046,-6.671303051350571,38,42,35,44,45,52,35,36,3,7,8,6,5,4,5,7,8,7,8,4,12.456100290759178,14.61236077513468,14.532733764820671,16.28438404554232,15.418098498079198,13.498674836967881,11.81819770831223,13.141001878041076,13.11557072569519,13.198641440286602,14.875486343056025,16.992094535167773,0.41483657890322406,9.771559444094885,14.257277706579304,18.68826267740498,132.80632195069813,183.0132733176432,79.59878540450998,156.68272835498297,1743.0622320857417,803923.1029072923,584765582.9562453,4.141489544641946,12.861201287306846,3.8339877524567716,3.8963712763227467,1
1,2,1,1,1,2,2,2,1,2,2,1,1,11.324373087947912,16.84156390843487,9.367114134047327,15.323578582940009,14.675848162899578,9.247832463255035,14.222039013322888,15.030967381279256,12.586512937351785,18.765977615204612,8.37845686215229,8.643277654421327,16.76929208955054,15.415678426908684,12.428862856545749,8.875114555452434,12.704994286646345,13.313050819383058,19.02962046714361,19.320843875751958,14.976406317240862,9.735441431071816,11.718428207938326,11.765865005612183,12.193339288170153,14.752437043058082,12.224987301349472,12.808562020939782,-2.505432636958097,7.509977617921093,43,43,45,76,55,62,33,35,3,6,8,4,6,4,5,7,7,6,6,4,14.5800293496788,14.47177909422615,13.440790578901321,13.375732459342817,14.464058556320966,15.403730533166563,11.585007638059539,14.99916075613672,13.976720844977873,12.045190364283178,15.667073316654706,18.92087264114705,0.416968264291022,9.861930996757144,14.3656879673375,15.935698001777842,132.2232187206613,240.8102427582264,88.30251284097119,160.00536088873287,1594.6128684853106,639805.0156519141,890892328.970649,4.872110027615014,12.93590611180613,4.5840955514693675,3.4082625866117198,1
1,1,1,2,1,1,1,2,1,1,1,2,2,12.94237306609471,16.248952749101424,13.366243547426214,11.909949369867853,10.229210332950764,10.716648554610453,15.212800330440853,17.39065127886796,15.436401347530767,12.790260096026115,9.941581142598045,16.346143680706835,14.350020460077218,13.007308065244558,13.90103352861671,15.662940294398778,9.876857991911526,12.011473983073916,18.083797716967588,17.583073423082702,19.599884524451642,12.439414125986517,11.1017333444915,12.691906973843693,11.110765318927667,10.772491767504263,12.24532029700738,3.8390376207018013,-4.833338766333406,-3.818163392640729,37,42,50,40,64,44,36,34,4,6,8,5,4,5,4,6,7,6,7,5,12.70725310110275,11.318513836182518,15.7042277164665,19.072251042939428,14.743751960462111,14.398626902848443,12.152581917927252,16.145413981270206,16.17677282729423,16.38315282173912,13.985468489298178,14.97991533894319,0.4678171647132369,9.566493184718002,14.32732016971614,17.12843253858916,92.50614015767223,221.48298894387784,124.38336976922245,156.11407851984285,1294.8107902702243,578711.1730246777,96082967.24451132,4.252569086443088,12.67252033857122,2.7008286367551206,3.672632633615292,1
2,2,2,2,2,2,1,2,2,1,2,1,2,14.270354072935229,13.064964282256145,15.110688033283285,15.584138537491615,12.984950465388879,12.15466519970175,12.85864750628756,18.400371909444797,13.59461895714972,13.310573006937357,16.510622822784512,17.679023590229264,15.782221534220373,10.541033479807052,12.78078502954653,15.58677124904378,14.038856512121916,16.335647502508362,18.239194335996935,19.05191467113968,14.86956720454034,10.710992894054009,10.353437855091947,10.971790029376093,11.480181899766512,15.156098589532563,9.502349108754146,-6.485853319848644,-0.7333530874422257,10.177567252635516,44,58,45,69,56,39,34,34,5,8,7,5,6,4,4,7,8,7,8,4,14.61654180636019,14.18519931059826,12.85530714980556,14.238872605667822,15.476730246592721,13.389906437643667,11.455297159382543,10.559061186681165,16.22787081662483,15.401796273838645,17.190209995396796,13.727669660549735,0.45144201012198465,9.607769637979246,14.565614462932748,17.808424322863566,92.3877623583126,193.70341252936203,138.94067317701152,144.81140508932208,1349.3991293951096,656916.0119367414,608738373.8263295,5.082271121150197,12.513813762098069,3.8115478947785264,3.276802475458625,1
2,1,2,1,1,1,2,2,2,1,1,2,1,16.03258424966752,12.392707171743158,12.018388122567764,10.187706873431313,11.828338771073305,12.801636467436053,19.580979743403013,15.49899832779783,18.59755967375196,11.130084450887482,15.357740596820207,12.901052166013805,9.382055896685735,12.800930215177125,13.19369561390354,16.754159430319923,14.935637188254828,9.258542320838961,15.609251450693197,16.045900860048057,14.901125425206352,15.676697723029596,12.813952578605589,14.81759728278776,11.95566671864709,10.620416039755757,7.0253138160393265,2.284412015571282,-7.004272523557014,-0.2580450335960299,43,54,34,44,68,33,36,35,3,6,8,6,6,3,6,7,7,7,6,5,15.783705065498498,17.259713869571428,13.0724139539627,11.537964877985068,17.454690476213415,11.886162431736638,15.157109404869566,15.719710903663577,12.622706700320599,14.11712104492057,16.449112955267474,16.76428920689806,0.4398753942825621,10.122957381877802,13.42987227627378,16.1755940535446,112.57484474084093,196.7243421979497,139.55990720196942,135.35603252089297,1673.0195477321847,612882.7220820521,965863458.6254786,4.819732909130731,13.849951583077573,4.813316593333848,3.5994183661059274,1
2,1,2,2,2,1,1,2,1,1,1,1,2,8.321586177443693,12.966940585740913,9.104624682645301,10.71238988129069,14.622955090981169,15.602890964932342,15.28418944029162,12.719458255988547,11.079860497795236,12.74768885293568,9.910373898359943,11.617865994699185,14.685039867406765,8.031208312425946,10.568773976469004,13.477387341363285,13.77950330704954,10.606454558904762,16.574552296715144,15.657597189079912,13.870293825492862,12.979983931198664,12.53658394133533,14.555336273552838,12.940339907681812,15.089455399339066,13.788716001435136,2.5206220123755143,-2.795021905029354,9.354430697618161,54,51,37,58,48,48,33,33,2,7,6,5,5,4,5,5,7,8,5,4,11.862850524389119,15.355804353452646,13.064221841900988,15.021170229473888,14.492863563394604,15.596215087432295,10.186496301326674,13.384093631633608,13.826127848562574,14.978768474934675,15.429335777853012,12.806282114396772,0.49516719619250527,9.665281696753794,13.460114638942116,15.92438219290453,105.8433182463691,206.79383179367656,150.51374043502716,137.4676394837706,1740.7007456905212,682441.6532326975,871306328.204445,4.233286762941649,14.291296400104185,3.6845638825094436,3.6368000436574452,1
